company_name,primary_domain,info_url_1,info_url_1_source_type,info_url_2,info_url_2_source_type,sentiment_url_1,sentiment_url_1_source_type,sentiment_url_2,sentiment_url_2_source_type,notes
Tata Capital,tatacapital.com,https://www.tatacapital.com/,own_about_page,https://en.wikipedia.org/wiki/Tata_Sons,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Tata International,tatainternational.com,https://www.tatainternational.com/about-us/company-profile/,own_about_page,https://en.wikipedia.org/wiki/Tata_Group,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Tata Electronics,tataelectronics.com,https://www.tataelectronics.com/who-we-are,own_about_page,https://en.wikipedia.org/wiki/Tata_Group,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Tata Digital,tataneu.com,https://en.wikipedia.org/wiki/Tata_Communications,wikipedia,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Tata Investment Corporation,tatainvestment.com,https://tatainvestment.com/company-profile/,own_about_page,https://en.wikipedia.org/wiki/Tata_Investment_Corp,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Adani Enterprises,adanienterprises.com,https://www.adanienterprises.com/about-us,own_about_page,https://en.wikipedia.org/wiki/Adani_Enterprises,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Adani Wilmar,awl.in,https://www.awl.in/company-presentation/,own_about_page,https://en.wikipedia.org/wiki/Adani_Enterprises,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
UltraTech Cement,ultratechcement.com,https://www.ultratechcement.com/,own_about_page,https://en.wikipedia.org/wiki/UltraTech_Cement,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Aditya Birla Capital,adityabirlacapital.com,https://www.adityabirlacapital.com/about-us,own_about_page,https://en.wikipedia.org/wiki/Aditya_Birla_Group,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Aditya Birla Fashion and Retail,abfrl.com,https://www.abfrl.com/about-us/,own_about_page,https://en.wikipedia.org/wiki/Aditya_Birla_Fashion_and_Retail,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Vodafone Idea,myvi.in,https://en.wikipedia.org/wiki/Vodafone_Idea,wikipedia,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Godrej Properties,godrejproperties.com,https://en.wikipedia.org/wiki/Godrej_Properties,wikipedia,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Mahindra Lifespaces,mahindralifespaces.com,https://www.mahindralifespaces.com/our-story/,own_about_page,https://en.wikipedia.org/wiki/Mahindra_Lifespaces,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Mahindra Logistics,mahindralogistics.com,https://mahindralogistics.com/,own_about_page,https://en.wikipedia.org/wiki/Mahindra_Group,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Bajaj Finserv,bajajfinserv.in,https://en.wikipedia.org/wiki/Bajaj_Finserv,wikipedia,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Bajaj Electricals,bajajelectricals.com,https://www.bajajelectricals.com/pages/nex-life,own_about_page,https://en.wikipedia.org/wiki/Bajaj_Electricals,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Bajaj Consumer Care,bajajconsumercare.com,https://bajajconsumercare.com/who-we-are,own_about_page,https://en.wikipedia.org/wiki/Bajaj_Consumer_Care,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Bajaj Housing Finance,bajajhousingfinance.in,https://www.bajajhousingfinance.in/about-us,own_about_page,https://en.wikipedia.org/wiki/Bajaj_Finance,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
